sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,5.58779,15.35878,0.38168,-0.24463,-0.57983,0.78516
MPU2,-3.37405,-9.00763,7.84733,0.06104,-0.28687,0.98340
MPU1,-1.67939,-7.41985,13.92366,-0.28271,-0.61621,0.84229
MPU2,5.77099,2.22901,19.81679,0.14087,-0.29126,1.06860
MPU1,-2.39695,4.45802,19.09924,-0.20410,-0.62939,0.89917
MPU2,17.43511,5.66412,27.22137,0.08862,-0.26465,1.04126
MPU1,2.24427,6.27481,19.41985,-0.24976,-0.57422,0.81470
MPU2,18.07634,11.00763,28.96183,-0.00903,-0.21094,1.00269
MPU1,6.83969,2.38168,-0.76336,-0.24072,-0.56519,0.80225
MPU2,6.42748,10.38168,36.21374,0.03320,-0.22021,0.99194
MPU1,-15.14504,-15.05344,33.63359,-0.46216,-0.55347,0.76318
MPU2,6.41221,-16.32061,44.58015,-0.04834,-0.14331,0.91284
MPU1,3.70992,-27.86259,2.19847,-0.07202,-0.43726,0.69556
MPU2,-6.27481,-33.43512,32.76336,0.02051,-0.11816,0.95239
MPU1,-3.57252,-43.95420,31.34351,-0.44873,-0.46045,0.80200
MPU2,-0.87023,-35.84733,32.18320,-0.03027,-0.06396,0.91846
MPU1,4.50382,-28.22901,1.58779,-0.07324,-0.38403,0.83691
MPU2,-2.47328,-16.50382,13.52672,0.08545,0.02490,0.93774
MPU1,5.16031,-34.32061,7.17557,-0.34375,-0.37305,0.90454
MPU2,-1.78626,-35.20611,4.56489,0.00952,0.09082,0.94141
MPU1,0.00000,4.47328,-19.70992,0.02808,-0.23999,0.85986
MPU2,2.61069,2.74809,-13.26718,0.11255,0.09375,0.92627
MPU1,16.42748,-5.75573,5.38931,-0.42480,-0.29590,0.98145
MPU2,3.41985,-21.40458,-10.33588,0.01416,0.20679,0.94092
MPU1,11.51145,-37.75573,-37.37405,-0.17725,-0.13306,0.89062
MPU2,-1.83206,-22.18321,-12.39695,0.24390,0.26709,0.91553
MPU1,15.40458,0.73282,7.67939,-0.08813,-0.05688,1.05933
MPU2,6.32061,18.29008,-16.58015,0.34082,0.39233,0.94629
MPU1,-2.22901,21.89313,-14.30534,0.06519,0.08301,1.08618
MPU2,1.03817,16.70229,-11.52672,0.38477,0.47192,0.97437
MPU1,9.03817,8.39695,2.45802,-0.13794,0.02417,1.24731
MPU2,9.49618,9.89313,2.48855,0.34033,0.47070,0.98730
MPU1,8.36641,13.52672,18.50382,-0.14551,0.08862,1.10376
MPU2,6.10687,1.22137,21.96947,0.21680,0.43042,0.95703
MPU1,6.09160,-25.03817,23.23664,-0.26489,-0.00757,1.09326
MPU2,6.74809,-8.70229,35.54198,0.19751,0.35693,1.01172
MPU1,-6.00000,-11.80153,40.61069,-0.21118,-0.02393,1.03223
MPU2,1.89313,13.58779,39.63359,0.20215,0.31982,0.99756
MPU1,-10.59542,-1.60305,37.14504,-0.11377,-0.09814,1.00977
MPU2,2.19847,3.90840,31.92366,0.14624,0.24683,0.91064
MPU1,0.35115,-21.92366,35.57252,-0.19482,-0.15088,0.98877
MPU2,-1.09924,-1.89313,18.44275,0.14551,0.23608,0.91577
MPU1,-0.25954,-6.94656,4.30534,0.05103,-0.18750,0.85327
MPU2,-4.65649,-8.87023,-2.13740,0.14209,0.14233,0.89575
MPU1,-0.10687,10.44275,16.90076,-0.16504,-0.25439,0.90820
MPU2,-6.93130,20.88550,-13.48092,0.12378,0.05933,0.93970
MPU1,-5.92366,40.19847,-5.25191,-0.02490,-0.27539,0.80737
MPU2,-17.22137,20.04580,-29.60305,0.07446,0.01221,0.88745
MPU1,1.22137,-1.08397,-7.81679,-0.31616,-0.40747,0.83276
MPU2,-22.58015,15.52672,-31.46565,0.07715,-0.05615,0.92969
MPU1,-20.93130,44.10687,-25.98473,-0.04395,-0.40674,0.74756
MPU2,-32.01527,19.78626,-49.03817,-0.02563,-0.12671,0.67212
MPU1,-7.11450,20.39695,-12.27481,-0.47534,-0.64429,0.90137
MPU2,-30.32061,40.71756,-38.73283,0.07031,-0.23950,0.98511
MPU1,-23.20611,36.16794,-21.80153,-0.01196,-0.55078,0.70752
MPU2,-24.50382,45.37405,-40.22901,0.02271,-0.24634,0.87622
MPU1,-8.79389,28.50382,-20.88550,-0.27881,-0.54053,0.74683
MPU2,-29.14504,18.50382,-36.85496,-0.01367,-0.26343,0.99731
MPU1,-16.70229,5.72519,-30.74809,-0.32788,-0.62793,0.81104
MPU2,-23.16031,-23.86259,-28.39695,-0.05127,-0.34351,1.05078
MPU1,-14.24428,20.64122,-26.73282,-0.21606,-0.74927,0.84424
MPU2,-1.57252,18.79389,-11.43511,0.04736,-0.46069,1.08594
MPU1,7.63359,15.12977,3.14504,-0.46191,-0.79810,0.80908
MPU2,18.30534,-15.64886,18.68702,-0.03589,-0.43408,0.95532
MPU1,21.06870,-17.57252,17.92366,-0.32471,-0.69800,0.75317
