sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,5.90840,-4.10687,9.98473,-0.11108,-0.31641,1.00049
MPU2,3.16031,1.98473,6.12214,-0.04102,-0.04346,0.98755
MPU1,5.74046,2.65649,3.16031,0.02856,-0.28711,0.94067
MPU2,0.97710,2.88550,-1.31298,-0.02393,0.00732,0.97070
MPU1,3.14504,3.14504,0.04580,-0.01440,-0.21729,0.95483
MPU2,-4.76336,-2.93130,0.54962,-0.05396,0.04419,0.98657
MPU1,-3.05344,-3.86260,2.54962,-0.06128,-0.20190,0.99731
MPU2,-3.83206,-7.20611,3.75573,-0.06055,0.00928,0.98682
MPU1,1.40458,-8.77863,0.87023,-0.05811,-0.27441,0.99829
MPU2,1.84733,-6.25954,2.25954,-0.08130,-0.04614,0.97217
MPU1,5.98473,-5.41985,0.88550,-0.10693,-0.30200,0.94312
MPU2,4.61069,-1.87786,1.96947,-0.08276,-0.07324,0.92529
MPU1,8.01527,2.61069,1.80153,-0.07275,-0.29248,0.88550
MPU2,0.67176,4.45802,-1.54198,-0.07471,-0.05103,0.93091
MPU1,2.53435,5.46565,0.41221,-0.07080,-0.27026,0.89258
MPU2,-4.24427,6.59542,-1.87786,-0.06787,-0.01929,0.93530
MPU1,-4.30534,6.71756,1.12977,-0.04883,-0.22656,0.91284
MPU2,-9.06870,3.66412,-1.61832,-0.06201,0.01367,0.97485
MPU1,-5.52672,4.48855,1.67939,-0.04932,-0.23828,0.99121
MPU2,-8.51908,0.64122,0.58015,-0.06470,0.02588,0.98193
MPU1,-4.42748,-0.12214,2.97710,-0.07251,-0.23438,0.99927
MPU2,-5.45038,-3.80153,3.43511,-0.08252,-0.00439,0.98242
MPU1,0.22901,-2.56489,2.74809,-0.06738,-0.29395,1.01025
MPU2,-1.12977,-1.00763,1.00763,-0.09082,-0.04834,0.99341
MPU1,1.70992,-0.88550,-0.12214,-0.09644,-0.30249,0.96265
MPU2,0.56489,2.32061,2.33588,-0.10571,-0.06934,0.97241
MPU1,5.41985,1.14504,5.80153,-0.12256,-0.28442,0.95190
MPU2,-1.75573,1.23664,3.55725,-0.08398,-0.04248,0.96802
MPU1,-0.51908,1.16031,4.10687,-0.05737,-0.28955,0.92188
MPU2,-4.10687,2.41221,1.98473,-0.06396,-0.04492,0.96460
MPU1,0.13740,1.12977,3.87786,-0.07202,-0.29150,0.97583
MPU2,-3.03817,0.42748,0.67176,-0.05762,-0.01978,0.97363
MPU1,0.27481,-0.74809,-0.51908,-0.02026,-0.27441,0.96265
MPU2,-2.07634,-0.51908,-1.77099,-0.05127,-0.00415,0.97534
MPU1,1.09924,-0.90076,-2.16794,-0.04517,-0.25806,0.97705
MPU2,-2.90076,-3.41985,-1.90840,-0.06909,-0.00684,0.97412
MPU1,-0.58015,-3.14504,-1.06870,-0.07446,-0.23291,0.95752
MPU2,-3.09924,-5.11450,-0.36641,-0.07959,0.01099,0.94165
MPU1,-0.93130,-4.50382,-1.63359,-0.09155,-0.24609,0.95752
MPU2,-1.69466,-3.25191,0.71756,-0.09668,-0.02710,0.97290
MPU1,4.64122,-1.90840,2.48855,-0.13281,-0.30127,0.98706
MPU2,2.91603,0.82443,4.09160,-0.10962,-0.07275,0.96094
MPU1,6.47328,0.96183,5.78626,-0.10522,-0.29517,0.91895
MPU2,1.52672,1.37405,3.41985,-0.09692,-0.06885,0.94946
MPU1,6.91603,1.43511,4.61069,-0.08496,-0.32373,0.94287
MPU2,-0.73282,5.38931,1.46565,-0.08179,-0.04980,0.97632
MPU1,0.44275,5.23664,2.58015,-0.06030,-0.25366,0.90991
MPU2,-3.11450,3.61832,-2.03053,-0.07690,-0.00732,0.97021
MPU1,3.67939,2.67176,-1.55725,-0.06787,-0.28564,1.00781
MPU2,-0.45802,3.58779,-1.70992,-0.07593,-0.01880,0.98584
MPU1,2.13740,0.03053,-0.27481,-0.08594,-0.23779,0.96460
