sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-1.22137,-3.25191,1.45038,0.10596,-0.10986,0.98071
MPU1,12.87023,0.96183,3.34351,-0.26343,-0.64111,0.84521
MPU2,0.12214,0.87023,2.59542,0.13672,-0.10693,0.96802
MPU1,37.46565,46.67176,-42.03053,-0.05176,-0.50903,0.74023
MPU2,-1.22137,1.84733,3.67939,0.11377,-0.10620,0.93506
MPU1,58.10687,87.45038,-27.67939,-0.19873,-0.51196,0.74072
MPU2,-4.79389,6.30534,1.11450,0.13232,-0.10620,1.00928
MPU1,10.88550,54.87023,-8.09160,-0.30127,-0.59277,0.77563
MPU2,1.41985,0.29008,1.23664,0.09106,-0.12109,0.95483
MPU1,1.77099,-21.57252,-12.47328,-0.40137,-0.44922,0.69434
MPU2,-6.88550,-8.10687,-3.05344,0.08838,-0.07959,0.93530
MPU1,-20.79389,-20.01527,-9.17557,-0.39160,-0.50562,0.68579
MPU2,5.32824,-2.16794,2.21374,0.15186,-0.16064,0.90186
MPU1,-31.95420,-83.67939,44.64122,-0.51025,-0.52197,0.71631
MPU2,-1.60305,-1.84733,0.22901,0.09399,-0.08252,1.00464
MPU1,-42.51908,-53.00763,35.58779,-0.27173,-0.59717,0.71118
MPU2,3.98473,2.99237,5.22137,0.14429,-0.11743,0.90332
MPU1,-8.38168,-4.39695,23.19084,-0.21338,-0.58643,0.74146
MPU2,-3.37405,-3.55725,2.82443,0.10132,-0.10059,0.96094
MPU1,4.07634,-4.27481,9.43511,-0.27710,-0.60254,0.79492
MPU2,1.72519,-1.23664,6.24427,0.12402,-0.11475,0.92847
MPU1,88.44275,67.90839,-36.58015,0.11914,-0.65527,0.89038
MPU2,-7.14504,7.55725,0.99237,0.15259,-0.07300,1.01953
MPU1,33.60305,26.87023,-5.54198,-0.42578,-0.53467,0.74854
MPU2,-2.58015,5.43511,2.64122,0.14844,-0.11182,1.00220
MPU1,22.93130,33.84733,-18.96183,-0.08057,-0.43506,0.73071
MPU2,-8.90076,-0.44275,-1.22137,0.09277,-0.08398,0.97168
MPU1,-32.90076,7.05344,-9.96947,-0.40918,-0.47559,0.69702
MPU2,2.24427,1.32824,-0.10687,0.12964,-0.14771,0.93042
MPU1,-24.16794,-16.77863,-0.97710,-0.26123,-0.48462,0.72388
MPU2,1.74046,-10.74809,-3.17557,0.08081,-0.12183,0.96582
MPU1,-37.03817,-42.97710,40.29008,-0.46045,-0.51440,0.70044
MPU2,-5.14504,-1.45038,-1.75573,0.11670,-0.11377,0.98267
MPU1,-32.94656,-57.35878,9.84733,-0.33496,-0.54614,0.72607
MPU2,-4.85496,-2.25954,-0.91603,0.11890,-0.11987,0.96069
MPU1,-6.54962,1.66412,4.19847,-0.29858,-0.60010,0.80566
MPU2,-1.31298,-1.89313,1.12977,0.10498,-0.12744,0.95874
MPU1,-1.86260,-11.93893,-4.61069,-0.26025,-0.59644,0.82446
MPU2,-2.99237,-1.93893,3.61832,0.11157,-0.09912,0.98145
MPU1,46.61069,75.25191,-28.85496,-0.15991,-0.54590,0.68530
MPU2,-2.22901,2.25954,2.15267,0.10620,-0.11963,0.98242
MPU1,14.77863,27.46565,-11.03817,-0.41235,-0.54810,0.78516
MPU2,-2.87023,1.93893,0.45802,0.11133,-0.10083,0.99390
MPU1,10.22901,32.45802,-20.68702,-0.17993,-0.59937,0.78345
MPU2,-1.69466,4.99237,-1.90840,0.09082,-0.11377,0.98218
MPU1,-11.84733,12.38168,-30.87023,-0.31738,-0.47095,0.67578
MPU2,-0.45802,-6.18321,-1.77099,0.12671,-0.12915,0.92725
MPU1,4.18321,1.46565,2.41221,-0.35962,-0.67700,0.89941
MPU2,-0.76336,-4.35115,-2.04580,0.09863,-0.10669,1.00854
MPU1,-7.12977,8.82443,26.82443,-0.40527,-0.55688,0.60254
MPU2,5.77099,-4.91603,0.25954,0.10571,-0.13184,0.93530
MPU1,-20.82443,-82.22900,76.76336,-0.61963,-0.57788,0.68701
MPU2,-0.45802,-2.61069,0.12214,0.09619,-0.08716,0.99829
