sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,57.35878,-45.80153,121.78626,0.07349,-0.28540,0.20264
MPU2,56.45802,63.66412,119.89313,0.08789,-0.03516,0.37207
MPU1,38.45802,-24.44275,121.87786,0.11694,-0.23145,0.19165
MPU2,28.58015,63.52672,108.76336,0.32739,0.00977,0.29175
MPU1,14.97710,7.60305,107.38931,0.49634,-0.22729,0.16162
MPU2,-2.15267,69.92367,86.36641,0.41602,-0.02661,0.33179
MPU1,0.22901,45.37405,108.93130,0.41577,-0.26758,0.30371
MPU2,-22.03053,97.00764,54.07634,0.37671,0.04541,0.43896
MPU1,-14.47328,63.23664,57.51145,0.47534,-0.31421,0.33301
MPU2,-54.70229,59.31298,15.19084,0.28638,-0.07715,0.64233
MPU1,-31.26718,94.77863,42.82443,0.35596,-0.49219,0.60132
MPU2,-73.19084,90.41222,-21.02290,0.34399,-0.08447,0.92847
MPU1,-26.21374,107.28244,-7.66412,0.44897,-0.67407,0.83740
MPU2,-78.68702,90.73283,-66.13741,0.28345,-0.21191,1.12183
MPU1,-34.44275,120.45802,-10.01527,0.00073,-0.68188,0.81177
MPU2,-98.50381,118.74809,-74.76336,0.17651,-0.24731,1.21753
MPU1,-60.24427,130.59541,-39.02290,0.01367,-0.79297,0.90674
MPU2,-110.56489,55.03817,-105.25191,0.03516,-0.30127,1.23120
MPU1,-94.19847,113.38931,-64.07633,-0.24463,-1.05371,1.08887
MPU2,-86.64122,39.89313,-109.31298,0.06055,-0.50293,1.46802
MPU1,-56.99237,63.83206,-96.93130,-0.14795,-1.25806,1.31519
MPU2,-46.70229,-34.96183,-131.64885,-0.08789,-0.56226,1.43579
MPU1,-12.29008,40.44275,-125.84733,-0.21558,-1.36987,1.30420
MPU2,5.31298,-0.01527,-131.51144,-0.01392,-0.66553,1.53662
MPU1,30.41221,61.12977,-112.16794,-0.41919,-1.24463,1.19897
MPU2,49.43512,-21.49618,-122.70229,-0.29712,-0.67163,1.54199
MPU1,71.57252,-1.51145,-125.90839,-0.83008,-1.37402,1.41602
MPU2,96.70229,-43.48092,-90.39695,-0.38232,-0.60742,1.57324
MPU1,91.06870,-13.54198,-79.28244,-1.01587,-1.04419,1.14941
MPU2,116.64122,-62.39695,-44.79389,-0.61182,-0.41699,1.39062
MPU1,93.49619,-64.68702,-39.51145,-1.14502,-0.82178,1.17285
MPU2,149.51144,-89.61832,8.45802,-0.72534,-0.33203,1.31592
MPU1,140.13741,-135.77100,-24.42748,-1.13647,-0.86597,1.05518
MPU2,175.64885,-84.80916,45.11450,-0.45459,-0.21631,1.04004
MPU1,133.35878,-116.87023,17.70992,-0.70068,-0.41138,0.44824
MPU2,168.97710,-74.29008,73.64886,-0.29785,-0.08472,0.59155
MPU1,84.42748,-115.93893,42.04580,-0.37256,-0.19287,0.20654
MPU2,123.77100,-7.09924,77.80153,0.06421,-0.00024,0.37085
MPU1,85.90839,-85.43511,83.64886,0.05518,-0.17480,0.13940
MPU2,105.95420,-4.53435,101.72519,0.14429,0.15601,0.16553
MPU1,66.04580,-79.48092,80.71756,0.16040,0.03931,0.05396
MPU2,65.34351,19.78626,108.64122,0.30908,0.16626,0.10620
MPU1,31.64886,-65.96947,145.64885,0.07349,0.15430,0.02539
MPU2,18.48855,47.34351,127.86259,0.37622,0.16113,0.10669
MPU1,-4.62595,-52.50382,157.23665,0.31201,-0.01001,-0.04443
MPU2,-16.07634,64.91603,127.23664,0.34180,0.07520,0.31421
MPU1,-21.89313,-28.39695,128.44275,0.34058,-0.36230,0.24609
MPU2,-38.22901,42.00000,111.22137,0.25952,-0.01611,0.35474
MPU1,-37.22137,5.98473,125.32825,0.31201,-0.41284,0.28052
MPU2,-59.95420,85.45038,82.50381,0.43237,-0.04688,0.68896
MPU1,-37.11450,60.96183,93.58778,0.53540,-0.62183,0.46606
MPU2,-89.83206,107.31298,48.00000,0.52954,-0.11865,0.81763
MPU1,-49.90840,115.87786,88.79389,0.56323,-0.83521,0.55078
MPU2,-88.30534,130.68703,-15.70992,0.46436,-0.22485,1.01392
MPU1,-20.15267,161.52672,32.71756,0.66357,-1.03589,0.75806
MPU2,-64.80916,172.54962,-78.51908,0.46313,-0.36816,1.23901
MPU1,-8.64122,182.38168,-14.87023,0.25244,-1.17627,0.82324
MPU2,-62.00000,154.48856,-110.70229,0.27197,-0.37866,1.29956
MPU1,0.65649,222.58015,-7.16031,-0.04272,-0.95752,0.72974
MPU2,-72.65649,94.42748,-129.06870,0.00610,-0.38647,1.22388
MPU1,-53.61832,97.03817,-124.00000,-0.15161,-1.05151,1.01074
MPU2,-74.29008,26.73282,-143.95419,0.11328,-0.42261,1.55615
MPU1,-74.76336,152.64122,-63.14504,-0.33984,-1.14087,0.92627
MPU2,-42.44275,55.63359,-131.95419,-0.21729,-0.50708,1.45630
MPU1,-6.96183,49.67939,-140.04581,-0.55054,-1.52563,1.42773
MPU2,19.25191,-59.67939,-139.14503,-0.34961,-0.53589,1.57910
MPU1,54.42748,44.41221,-98.36641,-0.83154,-1.39990,1.21729
MPU2,69.81680,-14.24428,-98.35114,-0.39868,-0.61255,1.50488
MPU1,93.32825,-2.50382,-96.62595,-0.93018,-1.24780,1.09888
MPU2,109.95420,-66.01527,-69.52672,-0.51807,-0.45972,1.30640
MPU1,117.22137,-41.41985,-74.58015,-0.84717,-0.94873,0.93140
MPU2,124.32061,-73.05344,-37.81680,-0.39673,-0.29492,1.19214
MPU1,123.28244,-64.27481,-60.82443,-0.68921,-0.77783,0.81567
MPU2,126.77863,-69.93893,-9.34351,-0.31616,-0.20435,1.02539
MPU1,123.11450,-74.83969,-26.38168,-0.64600,-0.56274,0.67773
MPU2,123.23664,-57.43512,19.63359,-0.29102,-0.06348,0.85693
MPU1,107.58778,-72.47328,-1.96947,-0.51514,-0.38989,0.56421
MPU2,113.92367,-40.32061,40.82443,-0.17310,-0.00098,0.74805
MPU1,103.90839,-52.91603,54.54962,-0.35596,-0.28491,0.55493
MPU2,102.24428,38.62595,75.69466,0.06641,0.03320,0.65625
MPU1,80.00000,-90.44275,59.48092,-0.21753,-0.32495,0.58374
MPU2,102.73283,-46.06107,79.22137,-0.11011,0.13184,0.50659
MPU1,91.57252,-57.57252,89.09924,-0.15259,-0.16162,0.50732
MPU2,87.78626,32.50382,97.81680,0.16553,0.24438,0.54761
MPU1,65.86259,-59.43512,96.41222,0.05737,0.00098,0.39868
MPU2,50.88550,23.40458,112.27481,0.22095,0.29468,0.39844
MPU1,27.96947,-34.47328,121.66412,0.18115,0.02686,0.32104
MPU2,14.16794,67.29771,114.74809,0.28931,0.26953,0.33325
MPU1,31.75573,-18.56489,131.67938,0.18677,-0.07031,0.32129
MPU2,-19.00763,12.47328,118.07633,0.20264,0.18823,0.17676
MPU1,-57.29771,-30.96183,73.83206,0.44458,0.00903,0.11279
MPU2,-54.03053,60.42748,90.85497,0.46240,0.09375,0.56250
MPU1,-38.54962,50.10687,133.74046,0.20654,-0.26172,0.40063
MPU2,-82.80916,87.19084,84.53435,0.35059,0.06763,0.59302
MPU1,-89.86259,32.62595,52.04580,0.49854,-0.48022,0.50708
MPU2,-103.03817,74.19847,40.25954,0.40991,-0.07202,0.81665
MPU1,-75.92367,88.33588,66.10687,0.26440,-0.66333,0.63770
MPU2,-96.61069,89.02290,-2.91603,0.32104,-0.19727,0.99121
MPU1,-62.79389,101.46565,12.00000,0.38989,-0.93896,0.83813
MPU2,-96.24428,85.11450,-49.67939,0.29565,-0.28906,0.95630
MPU1,-59.63359,135.77100,-11.14504,0.44214,-0.84790,0.68359
MPU2,-92.12214,166.00000,-94.67175,0.46899,-0.35449,1.28638
MPU1,-37.29771,193.00763,-17.69466,0.08594,-0.98022,0.74097
MPU2,-82.21374,146.24428,-122.30534,0.16455,-0.49316,1.31104
MPU1,-35.28244,206.64122,-41.43512,-0.20239,-1.15112,0.85474
MPU2,-69.63359,110.41222,-143.37404,-0.03638,-0.49536,1.23096
MPU1,-38.65649,127.83206,-96.10687,-0.42114,-1.17114,0.92627
MPU2,-55.32824,57.90840,-150.09160,-0.12793,-0.59668,1.32617
MPU1,-9.98473,156.67175,-70.36641,-0.43970,-1.21851,0.94019
MPU2,-3.43511,23.78626,-145.00763,-0.37842,-0.68188,1.37231
MPU1,22.48855,6.01527,-170.25954,-0.91675,-1.45386,1.27173
MPU2,50.03053,-50.82443,-134.82443,-0.38550,-0.69336,1.59424
MPU1,81.26717,47.64885,-84.87023,-0.98022,-1.37964,1.15112
MPU2,95.29771,-10.44275,-83.75572,-0.53833,-0.68701,1.46240
MPU1,105.78626,-45.64885,-87.37405,-1.17065,-1.18188,1.05640
MPU2,127.28244,-74.61069,-48.47328,-0.59497,-0.53027,1.40039
MPU1,132.21375,-70.18320,-63.60305,-0.95044,-1.09204,1.04248
MPU2,151.26718,-88.85497,-20.53435,-0.45410,-0.36792,1.16870
